date,TICKER,RET
61218,CAT,-0.007346
71218,CAT,-0.037548
101218,CAT,-0.001295
111218,CAT,-0.001216
121218,CAT,0.017283
131218,CAT,0.004227
141218,CAT,0.00691
171218,CAT,-0.018143
181218,CAT,-0.001607
191218,CAT,-0.015611
201218,CAT,-0.006376
211218,CAT,-0.012176
241218,CAT,-0.025985
261218,CAT,0.066781
271218,CAT,0.015309
281218,CAT,-0.008368
311218,CAT,0.011623
20118,WBA,0.032085
30118,WBA,0.007472
40118,WBA,-0.051781
50118,WBA,0.018436
80118,WBA,0.012754
90118,WBA,-0.005823
100118,WBA,0.008989
110118,WBA,0.017549
120118,WBA,0.009154
160118,WBA,-0.000526
170118,WBA,-0.003288
180118,WBA,0.002903
190118,WBA,0.006184
220118,WBA,0.012162
230118,WBA,-0.00491
240118,WBA,0.004025
250118,WBA,0.012156
260118,WBA,0.011243
290118,WBA,0.01415
300118,WBA,-0.051576
310118,WBA,-0.011428
10218,WBA,0.01063
20218,WBA,-0.032869
50218,WBA,-0.04255
60218,WBA,0.01931
70218,WBA,-0.003622
80218,WBA,-0.046274
90218,WBA,0.003518
120218,WBA,0
130218,WBA,-0.002483
140218,WBA,0.008786
150218,WBA,0.018835
160218,WBA,0.016337
200218,WBA,-0.000141
210218,WBA,-0.018051
220218,WBA,0.000574
230218,WBA,0.009904
260218,WBA,0.003411
270218,WBA,-0.02068
280218,WBA,-0.003616
10318,WBA,0.019016
20318,WBA,0.005413
50318,WBA,-0.000425
60318,WBA,-0.010773
70318,WBA,-0.004155
80318,WBA,-0.007626
90318,WBA,0.023633
120318,WBA,-0.006374
130318,WBA,-0.004134
140318,WBA,-0.018752
150318,WBA,-0.017068
160318,WBA,0.00282
190318,WBA,-0.014059
200318,WBA,-0.008556
210318,WBA,0.003331
220318,WBA,-0.006639
230318,WBA,-0.006076
260318,WBA,0.031178
270318,WBA,-0.02238
280318,WBA,0.024712
290318,WBA,-0.031366
20418,WBA,-0.0362
30418,WBA,0.001109
40418,WBA,0.037043
50418,WBA,-0.013128
60418,WBA,-0.018252
90418,WBA,-0.009768
100418,WBA,0.014479
110418,WBA,0.005489
120418,WBA,-0.001092
130418,WBA,-0.003435
160418,WBA,0.037606
170418,WBA,-0.003775
180418,WBA,0.004396
190418,WBA,-0.01479
200418,WBA,-0.020833
230418,WBA,0.010638
240418,WBA,0.006192
250418,WBA,0.014615
260418,WBA,0.011979
270418,WBA,0.005544
300418,WBA,-0.009835
10518,WBA,-0.0155
20518,WBA,-0.027056
30518,WBA,-0.02231
40518,WBA,0.02539
70518,WBA,-0.023664
80518,WBA,0.000963
90518,WBA,0.009301
100518,WBA,0.013823
110518,WBA,0.004388
140518,WBA,0.015759
150518,WBA,-0.007527
160518,WBA,0.01749
170518,WBA,0.009887
180518,WBA,-0.025004
210518,WBA,0.002487
220518,WBA,-0.004186
230518,WBA,-0.004982
240518,WBA,-0.007824
250518,WBA,0.001892
290518,WBA,-0.013065
300518,WBA,0.013397
310518,WBA,-0.018099
10618,WBA,0.007533
40618,WBA,0.007
50618,WBA,-0.006477
60618,WBA,0.004134
70618,WBA,0.007126
80618,WBA,-0.003145
110618,WBA,0.01041
120618,WBA,-0.00562
130618,WBA,0.003297
140618,WBA,0.015021
150618,WBA,0.014336
180618,WBA,-0.025076
190618,WBA,0.007171
200618,WBA,0.052469
210618,WBA,-0.003088
220618,WBA,-0.002655
250618,WBA,-0.005473
260618,WBA,-0.009964
270618,WBA,-0.004657
280618,WBA,-0.099004
290618,WBA,0.005276
20718,WBA,0.018579
30718,WBA,-0.006053
50718,WBA,0.026662
60718,WBA,0.014748
90718,WBA,0.006793
100718,WBA,-0.008316
110718,WBA,0.007278
120718,WBA,0.003456
130718,WBA,0.020194
160718,WBA,-0.000153
170718,WBA,0.007213
180718,WBA,0.008076
190718,WBA,-0.018591
200718,WBA,0.00077
230718,WBA,0.00554
240718,WBA,0.002602
250718,WBA,0.018165
260718,WBA,0.012594
270718,WBA,0.016287
300718,WBA,0.007576
310718,WBA,-0.022267
10818,WBA,-0.01745
20818,WBA,0.008128
30818,WBA,0.003583
60818,WBA,0.002975
70818,WBA,-0.005488
80818,WBA,-0.008352
90818,WBA,-0.004813
100818,WBA,0.004836
130818,WBA,-0.00015
140818,WBA,0.032792
150818,WBA,0.00102
160818,WBA,0.012949
170818,WBA,0.011635
200818,WBA,0
210818,WBA,0.003715
220818,WBA,-0.008683
230818,WBA,-0.005169
240818,WBA,-0.00101
270818,WBA,0.003323
280818,WBA,-0.002304
290818,WBA,-0.008949
300818,WBA,-0.012525
310818,WBA,0.011209
40918,WBA,-0.013711
50918,WBA,0.009169
60918,WBA,-0.003077
70918,WBA,0.002352
100918,WBA,0.008946
110918,WBA,-0.000872
120918,WBA,0.023858
130918,WBA,0.001421
140918,WBA,-0.002838
170918,WBA,0.002419
180918,WBA,0.006104
190918,WBA,0.005643
200918,WBA,0.022587
210918,WBA,0.001509
240918,WBA,-0.010959
250918,WBA,0.000139
260918,WBA,0.010386
270918,WBA,0.01165
280918,WBA,-0.012329
11018,WBA,-0.006036
21018,WBA,0.014215
31018,WBA,0.004218
41018,WBA,-0.006233
51018,WBA,-0.011317
81018,WBA,0.022618
91018,WBA,-0.007957
101018,WBA,-0.016993
111018,WBA,-0.019499
121018,WBA,0.036671
151018,WBA,0.016599
161018,WBA,0.020878
171018,WBA,0.009177
181018,WBA,-0.005196
191018,WBA,0.010055
221018,WBA,0.003879
231018,WBA,-0.005023
241018,WBA,-0.039607
251018,WBA,0.020755
261018,WBA,0.00647
291018,WBA,0.00774
301018,WBA,0.025775
311018,WBA,0.01231
11118,WBA,0.00163
21118,WBA,-0.007509
51118,WBA,0.008449
61118,WBA,0.007878
71118,WBA,0.016253
81118,WBA,0.011842
91118,WBA,-0.000607
121118,WBA,-0.00704
131118,WBA,0.001345
141118,WBA,-0.004883
151118,WBA,0.009446
161118,WBA,0.002795
191118,WBA,-0.007271
201118,WBA,-0.026001
211118,WBA,-0.000376
231118,WBA,0.013164
261118,WBA,0.011013
271118,WBA,0.022277
281118,WBA,0.01341
291118,WBA,0.002481
301118,WBA,-0.002121
31218,WBA,0.012047
41218,WBA,-0.033493
61218,WBA,0.001449
71218,WBA,-0.0211
101218,WBA,-0.000369
111218,WBA,0.008009
121218,WBA,0.007701
131218,WBA,-0.001456
141218,WBA,-0.043489
171218,WBA,-0.032004
181218,WBA,-0.009709
191218,WBA,-0.029014
201218,WBA,-0.050211
211218,WBA,-0.033759
241218,WBA,-0.029735
261218,WBA,0.037695
271218,WBA,0.009451
281218,WBA,-0.004535
311218,WBA,0.004115
20118,BA,0.006544
30118,BA,0.003234
40118,BA,-0.003794
50118,BA,0.041022
80118,BA,0.004242
90118,BA,0.026697
100118,BA,0.005747
110118,BA,0.024543
120118,BA,0.024656
160118,BA,-0.003123
170118,BA,0.047291
180118,BA,-0.030911
190118,BA,-0.007144
220118,BA,0.000799
230118,BA,-0.00713
240118,BA,-0.002682
250118,BA,0.025158
260118,BA,0.000321
290118,BA,-0.006993
300118,BA,-0.009125
310118,BA,0.049332
10218,BA,0.007252
20218,BA,-0.022497
50218,BA,-0.057407
60218,BA,0.036579
70218,BA,0.021149
80218,BA,-0.048116
90218,BA,0.009616
120218,BA,0.03296
130218,BA,-0.001862
140218,BA,0.004925
150218,BA,0.033667
160218,BA,-0.003984
200218,BA,-0.00476
210218,BA,-0.002773
220218,BA,0.010075
230218,BA,0.002079
260218,BA,0.019122
270218,BA,0.003191
280218,BA,-0.006664
10318,BA,-0.034566
20318,BA,-0.014356
50318,BA,0.023443
60318,BA,-0.010858
70318,BA,-0.005388
80318,BA,0.00487
90318,BA,0.016603
120318,BA,-0.029138
130318,BA,-0.016038
140318,BA,-0.024832
150318,BA,-0.000848
160318,BA,0.001485
190318,BA,0.003904
200318,BA,0.017693
210318,BA,-0.00157
220318,BA,-0.051884
230318,BA,0.004349
260318,BA,0.024829
270318,BA,-0.023862
280318,BA,-0.003426
290318,BA,0.024561
20418,BA,-0.016591
30418,BA,0.025989
40418,BA,-0.010217
50418,BA,0.027364
60418,BA,-0.030559
90418,BA,-0.011161
100418,BA,0.038297
110418,BA,-0.02231
120418,BA,0.030914
130418,BA,-0.024298
160418,BA,0.007562
170418,BA,0.01492
180418,BA,0.012711
190418,BA,-0.001056
200418,BA,-0.005783
230418,BA,0.000502
240418,BA,-0.028863
250418,BA,0.041938
260418,BA,-0.000204
270418,BA,-0.005572
300418,BA,-0.021474
10518,BA,-0.012052
20518,BA,-0.016235
30518,BA,0.02005
40518,BA,0.01131
70518,BA,0.017941
80518,BA,-0.006051
90518,BA,0.018116
100518,BA,0.003716
110518,BA,-0.004679
140518,BA,0.00622
150518,BA,-0.007168
160518,BA,-0.003361
170518,BA,0.009297
180518,BA,0.020602
210518,BA,0.03613
220518,BA,-0.024456
230518,BA,0.011802
240518,BA,-0.000585
250518,BA,0.003036
290518,BA,-0.021134
300518,BA,0.016199
310518,BA,-0.016835
10618,BA,0.012949
40618,BA,0.011241
50618,BA,-0.001746
60618,BA,0.031824
70618,BA,-0.008155
80618,BA,0.002632
110618,BA,0.003897
120618,BA,-0.000863
130618,BA,-0.018267
140618,BA,-0.00393
150618,BA,-0.012527
180618,BA,-0.008774
190618,BA,-0.038394
200618,BA,0.004603
210618,BA,-0.014678
220618,BA,0.003702
250618,BA,-0.022749
260618,BA,0.000302
270618,BA,-0.004467
280618,BA,0.014644
290618,BA,0.00257
20718,BA,0.001699
30718,BA,-0.009373
50718,BA,0.000751
60718,BA,0.004382
90718,BA,0.021755
100718,BA,0.015325
110718,BA,-0.018896
120718,BA,0.015942
130718,BA,0.013756
160718,BA,0.015137
170718,BA,0.00219
180718,BA,0.009387
190718,BA,-0.013602
200718,BA,-0.00121
230718,BA,-0.004593
240718,BA,0.014153
250718,BA,-0.006559
260718,BA,0.009553
270718,BA,0.003701
300718,BA,-0.026591
310718,BA,0.014926
10818,BA,-0.009935
20818,BA,-0.008589
30818,BA,-0.003689
60818,BA,-0.005367
70818,BA,0.01209
80818,BA,-0.008496
90818,BA,-0.006757
100818,BA,-0.012539
130818,BA,-0.003094
140818,BA,0.002305
150818,BA,-0.021761
160818,BA,0.042862
170818,BA,0.001214
200818,BA,0.012529
210818,BA,0.008639
220818,BA,-0.010572
230818,BA,-0.007285
240818,BA,0.005468
270818,BA,0.012479
280818,BA,-0.007152
290818,BA,-0.002904
300818,BA,-0.009395
310818,BA,-0.011848
40918,BA,0.010094
50918,BA,0.001242
60918,BA,0.01324
70918,BA,-0.005665
100918,BA,-0.021244
110918,BA,0.009916
120918,BA,0.023635
130918,BA,0.005801
140918,BA,0.01221
170918,BA,-0.010673
180918,BA,0.021407
190918,BA,0.004511
200918,BA,0.006133
210918,BA,0.012981
240918,BA,-0.011391
250918,BA,-0.002065
260918,BA,-0.005991
270918,BA,0.006465
280918,BA,0.012276
11018,BA,0.027938
21018,BA,0.010672
31018,BA,0.015348
41018,BA,-0.005888
51018,BA,-0.009026
81018,BA,-0.001811
91018,BA,-0.000855
101018,BA,-0.046622
111018,BA,-0.025472
121018,BA,0.005585
151018,BA,-0.003416
161018,BA,0.026109
171018,BA,-0.007468
181018,BA,-0.016826
191018,BA,-0.008599
221018,BA,-0.000786
231018,BA,-0.016658
241018,BA,0.013141
251018,BA,0.025715
261018,BA,-0.01237
291018,BA,-0.065911
301018,BA,0.042671
311018,BA,0.014146
11118,BA,0.023136
21118,BA,-0.014653
51118,BA,0.011824
61118,BA,0.012404
71118,BA,0.015144
81118,BA,0.001236
91118,BA,-0.003857
121118,BA,-0.03333
131118,BA,-0.021063
141118,BA,-0.013705
151118,BA,-0.009138
161118,BA,-0.016453
191118,BA,-0.044679
201118,BA,-0.010095
211118,BA,-0.001196
231118,BA,-0.015757
261118,BA,0.012935
271118,BA,0.005279
281118,BA,0.048643
291118,BA,0.027166
301118,BA,0.012261
31218,BA,0.038067
41218,BA,-0.048505
61218,BA,-0.030949
71218,BA,-0.026152
101218,BA,0.009684
111218,BA,-0.013237
121218,BA,0.014471
131218,BA,-0.003734
141218,BA,-0.020647
171218,BA,-0.00822
181218,BA,0.037738
191218,BA,-0.02594
201218,BA,-0.020341
211218,BA,-0.027152
241218,BA,-0.034116
261218,BA,0.067208
271218,BA,0.010225
281218,BA,-0.002396
311218,BA,0.019344
20118,PFE,0.006074
30118,PFE,0.007409
40118,PFE,0.002179
50118,PFE,0.001903
80118,PFE,-0.011123
90118,PFE,-0.001097
100118,PFE,0.001648
110118,PFE,0.002468
120118,PFE,-0.000547
160118,PFE,0.001642
170118,PFE,0.015847
180118,PFE,-0.00511
190118,PFE,-0.001352
220118,PFE,-0.000271
230118,PFE,-0.002979
240118,PFE,0.002988
250118,PFE,0.008123
260118,PFE,0.047811
290118,PFE,0.000256
300118,PFE,-0.031266
310118,PFE,-0.020106
10218,PFE,0.00351
20218,PFE,-0.005973
50218,PFE,-0.052991
60218,PFE,0.017594
70218,PFE,-0.008503
80218,PFE,-0.038593
90218,PFE,0.01576
120218,PFE,0.014637
130218,PFE,0.008078
140218,PFE,0.007155
150218,PFE,0.014777
160218,PFE,0.015402
200218,PFE,-0.006895
210218,PFE,-0.006943
220218,PFE,-0.000559
230218,PFE,0.014549
260218,PFE,0.02289
270218,PFE,-0.007819
280218,PFE,-0.013315
10318,PFE,-0.018728
20318,PFE,0.008981
50318,PFE,0.004729
60318,PFE,-0.006644
70318,PFE,0.001394
80318,PFE,0.015864
90318,PFE,0.007397
120318,PFE,-0.004351
130318,PFE,0.003824
140318,PFE,-0.010884
150318,PFE,0.006327
160318,PFE,0.005467
190318,PFE,-0.012235
200318,PFE,0
210318,PFE,-0.001652
220318,PFE,-0.018473
230318,PFE,-0.03118
260318,PFE,0.015947
270318,PFE,-0.000856
280318,PFE,0.008283
290318,PFE,0.005383
20418,PFE,-0.012398
30418,PFE,0.017974
40418,PFE,0.012612
50418,PFE,-0.011071
60418,PFE,-0.015673
90418,PFE,0.008246
100418,PFE,0.013818
110418,PFE,-0.004451
120418,PFE,0.014809
130418,PFE,0
160418,PFE,0.005782
170418,PFE,-0.005475
180418,PFE,0.004404
190418,PFE,0.001096
200418,PFE,0.002738
230418,PFE,0.004641
240418,PFE,0.007065
250418,PFE,-0.010254
260418,PFE,0.004635
270418,PFE,0.004071
300418,PFE,-0.010541
10518,PFE,-0.033051
20518,PFE,-0.014407
30518,PFE,-0.003726
40518,PFE,0.002302
70518,PFE,0.002583
80518,PFE,0.001431
90518,PFE,0.005432
100518,PFE,0.005971
110518,PFE,0.013128
140518,PFE,0.010141
150518,PFE,-0.004741
160518,PFE,-0.00028
170518,PFE,0.000841
180518,PFE,-0.00196
210518,PFE,0.004489
220518,PFE,-0.002235
230518,PFE,0.006999
240518,PFE,-0.002224
250518,PFE,-0.005851
290518,PFE,0.000561
300518,PFE,0.009804
310518,PFE,-0.003329
10618,PFE,0.008906
40618,PFE,0.005517
50618,PFE,-0.000274
60618,PFE,-0.001646
70618,PFE,0.003024
80618,PFE,0.004933
110618,PFE,-0.01009
120618,PFE,0
130618,PFE,-0.002204
140618,PFE,-0.001657
150618,PFE,0.005531
180618,PFE,-0.005501
190618,PFE,0.001659
200618,PFE,0.006626
210618,PFE,-0.004388
220618,PFE,0.005785
250618,PFE,-0.003561
260618,PFE,0
270618,PFE,-0.004673
280618,PFE,0.004143
290618,PFE,-0.0022
20718,PFE,0.001378
30718,PFE,0.00055
50718,PFE,0.014305
60718,PFE,0.006509
90718,PFE,0.001347
100718,PFE,0.007266
110718,PFE,-0.005878
120718,PFE,0.008331
130718,PFE,0.000266
160718,PFE,-0.003997
170718,PFE,0.007223
180718,PFE,0.000266
190718,PFE,-0.007966
200718,PFE,-0.000803
230718,PFE,-0.003215
240718,PFE,0.013169
250718,PFE,0.007692
260718,PFE,0.004475
270718,PFE,0.006551
300718,PFE,0.004686
310718,PFE,0.034724
10818,PFE,0.008515
20818,PFE,-0.006953
30818,PFE,0.022446
60818,PFE,0.012333
70818,PFE,-0.004873
80818,PFE,0.013957
90818,PFE,-0.009901
100818,PFE,-0.001707
130818,PFE,-0.002932
140818,PFE,-0.00245
150818,PFE,0.011054
160818,PFE,0.006317
170818,PFE,0.016176
200818,PFE,0.005702
210818,PFE,-0.004016
220818,PFE,-0.002135
230818,PFE,0.00309
240818,PFE,0.004739
270818,PFE,-0.01934
280818,PFE,-0.001924
290818,PFE,0
300818,PFE,0
310818,PFE,0.000482
40918,PFE,-0.003613
50918,PFE,0.011603
60918,PFE,-0.001673
70918,PFE,0.010053
100918,PFE,-0.003318
110918,PFE,0.005944
120918,PFE,0.002363
130918,PFE,0.010375
140918,PFE,0.002567
170918,PFE,0.001164
180918,PFE,0.011625
190918,PFE,-0.005746
200918,PFE,0.011327
210918,PFE,0.007086
240918,PFE,-0.002951
250918,PFE,-0.003187
260918,PFE,-0.002512
270918,PFE,0.005037
280918,PFE,0.003872
11018,PFE,0.004538
21018,PFE,-0.001129
31018,PFE,0.013342
41018,PFE,-0.002455
51018,PFE,0.004698
81018,PFE,0.008239
91018,PFE,0.004196
101018,PFE,-0.021113
111018,PFE,-0.038194
121018,PFE,0.022658
151018,PFE,-0.015075
161018,PFE,0.018785
171018,PFE,0.014569
181018,PFE,-0.012789
191018,PFE,0.011364
221018,PFE,-0.002921
231018,PFE,-0.006085
241018,PFE,-0.036735
251018,PFE,0.021893
261018,PFE,-0.018659
291018,PFE,0.014789
301018,PFE,-0.007865
311018,PFE,0.003964
11118,PFE,0.014166
21118,PFE,-0.016945
51118,PFE,0.013743
61118,PFE,-0.011719
71118,PFE,0.032318
81118,PFE,-0.00473
91118,PFE,0.009806
121118,PFE,-0.003839
131118,PFE,-0.013376
141118,PFE,-0.014017
151118,PFE,0.006991
161118,PFE,0.006943
191118,PFE,0.015399
201118,PFE,-0.014713
211118,PFE,-0.009878
231118,PFE,0.000928
261118,PFE,0.004636
271118,PFE,0.016844
281118,PFE,0.018834
291118,PFE,0.013586
301118,PFE,0.015821
31218,PFE,-0.005191
41218,PFE,-0.018482
61218,PFE,-0.003545
71218,PFE,-0.023566
101218,PFE,0.010929
111218,PFE,-0.008784
121218,PFE,0.003408
131218,PFE,0.009284
141218,PFE,-0.017276
171218,PFE,-0.015753
181218,PFE,-0.016469
191218,PFE,-0.010142
201218,PFE,-0.000477
211218,PFE,-0.000477
241218,PFE,-0.032912
261218,PFE,0.040444
271218,PFE,0.015644
281218,PFE,0.002567
311218,PFE,0.016062
20118,JNJ,-0.003507
30118,JNJ,0.009553
40118,JNJ,-0.000071
50118,JNJ,0.008253
80118,JNJ,0.00127
90118,JNJ,0.015857
100118,JNJ,-0.001179
110118,JNJ,0.005696
120118,JNJ,0.006699
160118,JNJ,0.007547
170118,JNJ,0.000817
180118,JNJ,-0.000408
190118,JNJ,0.002995
220118,JNJ,0.005293
230118,JNJ,-0.042595
240118,JNJ,0.001692
250118,JNJ,0.0164
260118,JNJ,0.00644
290118,JNJ,-0.011354
300118,JNJ,-0.0087
310118,JNJ,-0.029769
10218,JNJ,0.013243
20218,JNJ,-0.016712
50218,JNJ,-0.052949
60218,JNJ,0.011044
70218,JNJ,-0.00311
80218,JNJ,-0.038502
90218,JNJ,0.025087
120218,JNJ,0.005713
130218,JNJ,-0.00238
140218,JNJ,-0.002232
150218,JNJ,0.012031
160218,JNJ,0.014631
200218,JNJ,-0.017124
210218,JNJ,-0.007335
220218,JNJ,0
230218,JNJ,0.016242
260218,JNJ,0.006741
270218,JNJ,-0.003029
280218,JNJ,-0.013595
10318,JNJ,-0.020019
20318,JNJ,0.012099
50318,JNJ,0.00753
60318,JNJ,-0.012096
70318,JNJ,0.006395
80318,JNJ,0.023404
90318,JNJ,0.013176
120318,JNJ,-0.008744
130318,JNJ,0.012968
140318,JNJ,-0.01511
150318,JNJ,0.005592
160318,JNJ,0.00466
190318,JNJ,-0.025733
200318,JNJ,0.007448
210318,JNJ,-0.000152
220318,JNJ,-0.029042
230318,JNJ,-0.017899
260318,JNJ,0.018305
270318,JNJ,-0.001413
280318,JNJ,0.001887
290318,JNJ,0.005492
20418,JNJ,-0.028014
30418,JNJ,0.030427
40418,JNJ,0.01605
50418,JNJ,0.0023
60418,JNJ,-0.019968
90418,JNJ,0.010773
100418,JNJ,0.005947
110418,JNJ,-0.00476
120418,JNJ,0.006171
130418,JNJ,0.001457
160418,JNJ,0.008728
170418,JNJ,-0.009259
180418,JNJ,-0.021603
190418,JNJ,-0.001331
200418,JNJ,-0.006978
230418,JNJ,0.001342
240418,JNJ,-0.005046
250418,JNJ,0.004517
260418,JNJ,0.009861
270418,JNJ,0.002031
300418,JNJ,-0.013877
10518,JNJ,-0.003795
20518,JNJ,-0.019919
30518,JNJ,-0.003806
40518,JNJ,0.009429
70518,JNJ,-0.004831
80518,JNJ,-0.007929
90518,JNJ,0.00734
100518,JNJ,0.014898
110518,JNJ,0.015078
140518,JNJ,-0.009274
150518,JNJ,-0.007377
160518,JNJ,0.001758
170518,JNJ,-0.011966
180518,JNJ,0.003149
210518,JNJ,-0.004185
220518,JNJ,-0.006547
230518,JNJ,0.004393
240518,JNJ,-0.009721
250518,JNJ,0.000982
290518,JNJ,-0.017041
300518,JNJ,0.013149
310518,JNJ,-0.01116
10618,JNJ,0.01371
40618,JNJ,0.00569
50618,JNJ,-0.003854
60618,JNJ,0.010784
70618,JNJ,0.004398
80618,JNJ,0.005919
110618,JNJ,-0.011285
120618,JNJ,-0.000978
130618,JNJ,0.000734
140618,JNJ,-0.001794
150618,JNJ,0.001634
180618,JNJ,-0.010521
190618,JNJ,0.010303
200618,JNJ,-0.004324
210618,JNJ,-0.004835
220618,JNJ,0.011445
250618,JNJ,-0.002035
260618,JNJ,-0.001958
270618,JNJ,-0.006048
280618,JNJ,0.003207
290618,JNJ,-0.00541
20718,JNJ,0.001978
30718,JNJ,0.009294
50718,JNJ,0.018662
60718,JNJ,0.006
90718,JNJ,0.002386
100718,JNJ,0.010551
110718,JNJ,-0.00895
120718,JNJ,0.012041
130718,JNJ,-0.014324
160718,JNJ,-0.009847
170718,JNJ,0.035448
180718,JNJ,-0.010146
190718,JNJ,-0.014554
200718,JNJ,-0.000715
230718,JNJ,0.006198
240718,JNJ,0.021559
250718,JNJ,-0.005721
260718,JNJ,0.012906
270718,JNJ,0.009748
300718,JNJ,0.004713
310718,JNJ,0.002648
10818,JNJ,0.000905
20818,JNJ,-0.010479
30818,JNJ,0.005333
60818,JNJ,0.000531
70818,JNJ,-0.004242
80818,JNJ,-0.002206
90818,JNJ,0.000229
100818,JNJ,-0.00343
130818,JNJ,-0.004054
140818,JNJ,-0.005529
150818,JNJ,0.007181
160818,JNJ,0.015717
170818,JNJ,0.015021
200818,JNJ,0.017922
210818,JNJ,-0.011178
220818,JNJ,-0.005467
230818,JNJ,0.003714
240818,JNJ,0.006217
270818,JNJ,-0.000956
280818,JNJ,-0.004447
290818,JNJ,0.00402
300818,JNJ,0.000667
310818,JNJ,-0.001927
40918,JNJ,-0.007202
50918,JNJ,0.016004
60918,JNJ,0.007434
70918,JNJ,0.003288
100918,JNJ,-0.000801
110918,JNJ,0.009474
120918,JNJ,0.006137
130918,JNJ,0.003803
140918,JNJ,-0.002859
170918,JNJ,0.003369
180918,JNJ,0.004144
190918,JNJ,-0.000569
200918,JNJ,0.010822
210918,JNJ,0.006339
240918,JNJ,-0.016867
250918,JNJ,-0.013028
260918,JNJ,-0.003462
270918,JNJ,0.000434
280918,JNJ,-0.000362
11018,JNJ,0.011001
21018,JNJ,0.005655
31018,JNJ,-0.010322
41018,JNJ,0.002302
51018,JNJ,-0.001794
81018,JNJ,0.002085
91018,JNJ,-0.001363
101018,JNJ,-0.01056
111018,JNJ,-0.028244
121018,JNJ,0.000224
151018,JNJ,0.000598
161018,JNJ,0.019485
171018,JNJ,0.021236
181018,JNJ,0.000287
191018,JNJ,-0.003226
221018,JNJ,-0.002661
231018,JNJ,0.001803
241018,JNJ,-0.010509
251018,JNJ,0.007274
261018,JNJ,-0.010833
291018,JNJ,0.004235
301018,JNJ,0.023264
311018,JNJ,-0.0054
11118,JNJ,0.005929
21118,JNJ,-0.000994
51118,JNJ,0.010805
61118,JNJ,0.002602
71118,JNJ,0.015291
81118,JNJ,0.0038
91118,JNJ,0.000275
121118,JNJ,0.001927
131118,JNJ,-0.006455
141118,JNJ,-0.002972
151118,JNJ,0.001733
161118,JNJ,0.010311
191118,JNJ,0.011919
201118,JNJ,-0.008664
211118,JNJ,-0.030454
231118,JNJ,0.00169
261118,JNJ,0.000281
271118,JNJ,0.013086
281118,JNJ,0.022483
291118,JNJ,-0.004029
301118,JNJ,0.007199
31218,JNJ,-0.004697
41218,JNJ,-0.001231
61218,JNJ,-0.000822
71218,JNJ,-0.00329
101218,JNJ,-0.001169
111218,JNJ,0.008536
121218,JNJ,0.004096
131218,JNJ,0.005031
141218,JNJ,-0.100379
171218,JNJ,-0.029023
181218,JNJ,0.009912
191218,JNJ,-0.021546
201218,JNJ,0.005172
211218,JNJ,-0.001403
241218,JNJ,-0.040987
261218,JNJ,0.031504
271218,JNJ,0.005524
281218,JNJ,-0.001099
311218,JNJ,0.013986
20118,MMM,0.001147
30118,MMM,-0.000042
40118,MMM,0.013071
50118,MMM,0.007792
80118,MMM,-0.003242
90118,MMM,0.006214
100118,MMM,-0.00058
110118,MMM,0.004852
120118,MMM,0.008914
160118,MMM,0.001104
170118,MMM,0.01377
180118,MMM,-0.008867
190118,MMM,0.009231
220118,MMM,-0.003546
230118,MMM,-0.004003
240118,MMM,0.005603
250118,MMM,0.018854
260118,MMM,0.024845
290118,MMM,-0.01013
300118,MMM,-0.01746
310118,MMM,-0.004135
10218,MMM,-0.01022
20218,MMM,-0.011172
50218,MMM,-0.056002
60218,MMM,0.009463
70218,MMM,-0.001883
80218,MMM,-0.04417
90218,MMM,0.010409
120218,MMM,0.017672
130218,MMM,0.009468
140218,MMM,0.002766
150218,MMM,0.018233
160218,MMM,0.007664
200218,MMM,-0.00676
210218,MMM,-0.012294
220218,MMM,0.016453
230218,MMM,0.004322
260218,MMM,0.03004
270218,MMM,-0.013763
280218,MMM,-0.021887
10318,MMM,-0.017706
20318,MMM,-0.004193
50318,MMM,0.010592
60318,MMM,0.003651
70318,MMM,0.008174
80318,MMM,0.003269
90318,MMM,0.021198
120318,MMM,-0.006422
130318,MMM,-0.009299
140318,MMM,-0.013807
150318,MMM,0.006744
160318,MMM,0.005724
190318,MMM,-0.02386
200318,MMM,0.003843
210318,MMM,0.00727
220318,MMM,-0.046852
230318,MMM,-0.034996
260318,MMM,0.02266
270318,MMM,-0.019842
280318,MMM,0.003104
290318,MMM,0.013762
20418,MMM,-0.031432
30418,MMM,0.017449
40418,MMM,0.005686
50418,MMM,0.005102
60418,MMM,-0.029359
90418,MMM,0.002638
100418,MMM,0.019595
110418,MMM,-0.012213
120418,MMM,0.009751
130418,MMM,-0.004159
160418,MMM,0.010115
170418,MMM,0.010978
180418,MMM,-0.00259
190418,MMM,-0.003052
200418,MMM,-0.005026
230418,MMM,-0.008588
240418,MMM,-0.068325
250418,MMM,-0.011386
260418,MMM,-0.008801
270418,MMM,-0.004922
300418,MMM,-0.008821
10518,MMM,0.003241
20518,MMM,-0.002666
30518,MMM,0.006067
40518,MMM,0.018806
70518,MMM,0.004514
80518,MMM,0.00739
90518,MMM,0.008328
100518,MMM,0.007915
110518,MMM,0.000634
140518,MMM,0.002925
150518,MMM,-0.016281
160518,MMM,-0.010869
170518,MMM,0.007542
180518,MMM,-0.006987
210518,MMM,0.014073
220518,MMM,-0.013828
230518,MMM,-0.001508
240518,MMM,0.003725
250518,MMM,-0.001906
290518,MMM,-0.01653
300518,MMM,0.01502
310518,MMM,-0.007298
